aweme_id,category,keyword,desc,author,author_unique_id,likes,comments,shares,plays,collects,duration_s,create_time,has_product_anchor,video_url,local_file
7501492763989380385,Electronics,amazon tech finds,Don’t let the intern see this even 😂😂 #Tech #TechGadgets #newtech #monitor #wfh #coolfinds #coolgadgets #Tech #amazonfinds #unboxing #asmr,Aura Displays,aura_displays,874098,6007,148331,27656516,251074,11,2025-05-07,False,https://www.tiktok.com/@aura_displays/video/7501492763989380385,videos/Electronics/874098likes_6007cmt_7501492763989380385.mp4
7637908014254640406,Toys_Gifts,viral toys tiktok shop,Let’s unbox the WORLDS BIGGEST Mystery SPONGEBOB Bag!!😱🍍🌊🍔⁉️ #asmr #foryou ,Rhia👑,rhia.official,872374,2586,32761,12873136,59962,80,2026-05-09,False,https://www.tiktok.com/@rhia.official/video/7637908014254640406,videos/Toys_Gifts/872374likes_2586cmt_7637908014254640406.mp4
7642815201569410322,Fashion,viral jeans tiktok,Wee love these pants from @aelfriceden_official !! #trendingdance #sisters #viral #outfitinspo #alfriceden ,👯‍♀️,lowkeytwinns,862924,2657,33743,8596487,87159,12,2026-05-22,False,https://www.tiktok.com/@lowkeytwinns/video/7642815201569410322,videos/Fashion/862924likes_2657cmt_7642815201569410322.mp4
7406872452610952478,Factory,production line satisfying,Manufacturing is mesmerizing and satisfying. #satisfying #satisfyingvideo #relaxing #asmr #manufacturing,Oddly Satisfying,oddlysatisfying,861398,3417,35705,74785451,53158,65,2024-08-25,False,https://www.tiktok.com/@oddlysatisfying/video/7406872452610952478,videos/Factory/861398likes_3417cmt_7406872452610952478.mp4
7633499283702009110,Toys_Gifts,unique gifts viral tiktok,This is the cutest gift ever🎁 #giftideas #thoughtfulgifts #memories #fyp #thoughtful ,Petite Lights,petitelights,853985,4515,73598,9692999,105915,13,2026-04-27,False,https://www.tiktok.com/@petitelights/video/7633499283702009110,videos/Toys_Gifts/853985likes_4515cmt_7633499283702009110.mp4
7439049757194013982,Factory,manufacturing process viral,How Takis are actually made! 😳 #takis #takisfuego #takischallenge ,Create.Build.Invent,create.build.inve,841742,4147,119834,10400686,71260,98,2024-11-19,False,https://www.tiktok.com/@create.build.inve/video/7439049757194013982,videos/Factory/841742likes_4147cmt_7439049757194013982.mp4
7619215850557426964,Food,tiktok shop snacks viral,"GIANT KINDER BUENO 🍫✨ I didn’t expect it to be THIS big… crispy outside, creamy inside and the texture?? lowkey viral for a reason 👀 you can order it from @🅐🅁🅐🄱🅢🅆🅔🄴🅣🅂  #dubaifood #ramadhan #kinder ",tasha.tries.it,tasha_tries_it,841155,6691,233721,7475027,94906,32,2026-03-20,False,https://www.tiktok.com/@tasha_tries_it/video/7619215850557426964,videos/Food/841155likes_6691cmt_7619215850557426964.mp4
7631248088174267669,Factory,toy factory viral,How is this so satisfying?! 😭✨#squishy #squishyfactory #fidgettoy #StressRelief #oddlysatisfying,Tongle_Squishy_Factory,tongle_squishy_factory,833903,2556,90761,80369965,42911,14,2026-04-21,False,https://www.tiktok.com/@tongle_squishy_factory/video/7631248088174267669,videos/Factory/833903likes_2556cmt_7631248088174267669.mp4
7630528084202032397,Food,viral food products,Every Viral Sandwich in Japan 🇯🇵 #FoodTiktok #Mukbang #Japan #LifeOfCian #VinceEats ,Vince,vinceeats_,818498,2974,43360,9370491,69164,147,2026-04-19,False,https://www.tiktok.com/@vinceeats_/video/7630528084202032397,videos/Food/818498likes_2974cmt_7630528084202032397.mp4
7599867212253449502,Office,viral desk accessories tiktok shop,What do you guys think?? Isn’t she cute 😭🎀 #desk #desksetup #desktour #inoffice #deskdecor ,_baeleia,_baeleia,815242,5233,22918,5549885,64974,42,2026-01-27,False,https://www.tiktok.com/@_baeleia/video/7599867212253449502,videos/Office/815242likes_5233cmt_7599867212253449502.mp4
7627961929604140301,Pets,viral pet products tiktok shop,best puppy gadgets 🐶🐾 #dog #puppy #puppytiktok #dogowner #explorepage ,The_hayeks,the_hayeks,813991,3022,58118,10172815,53442,62,2026-04-12,False,https://www.tiktok.com/@the_hayeks/video/7627961929604140301,videos/Pets/813991likes_3022cmt_7627961929604140301.mp4
7626300554955787533,Outdoor,fishing gear viral,You told me it was Ai?🤣🤣🤣#fishinggear #justfishinglol #microfishing #tinyfishing ,JustfishingLOL.US,justfishinglolus,804963,3486,126545,25299324,30495,54,2026-04-08,False,https://www.tiktok.com/@justfishinglolus/video/7626300554955787533,videos/Outdoor/804963likes_3486cmt_7626300554955787533.mp4
7645123413908016398,Jewelry,viral jewelry finds,casually having the best jewelry cabinet ever 💅🏼 #jewelrytiktok #jewelrylover #fyp #jewelrygirl #mysteryjewelryjar ,raquel,raquellnelsonn,802396,2501,43202,4237018,57086,7,2026-05-29,True,https://www.tiktok.com/@raquellnelsonn/video/7645123413908016398,videos/Jewelry/802396likes_2501cmt_7645123413908016398.mp4
7640202200735567135,Cleaning,viral cleaning products tiktok,ik im not the only one with this dynamic 😅 #CleanTok #laundry #laundrytok #dropps #sundayreset,Dropps,dropps,800338,5820,46940,12874582,13297,7,2026-05-15,False,https://www.tiktok.com/@dropps/video/7640202200735567135,videos/Cleaning/800338likes_5820cmt_7640202200735567135.mp4
7612391083124739358,Food,viral food products,Trying Viral Michelin Restaurant in Miami  🔴El Cielo Miami  #fyp #florida #foodreview #mukbang #foodtiktok ,Cian,lifeofcian,799131,4700,70054,11000061,68336,75,2026-03-01,False,https://www.tiktok.com/@lifeofcian/video/7612391083124739358,videos/Food/799131likes_4700cmt_7612391083124739358.mp4
7643024209525886211,Toys_Gifts,viral toys tiktok shop,#fyp #viral #foryoupage #squishy #toys ,Rosie 🎀,rosieemily0x,793308,2527,68313,3283849,37385,17,2026-05-23,True,https://www.tiktok.com/@rosieemily0x/video/7643024209525886211,videos/Toys_Gifts/793308likes_2527cmt_7643024209525886211.mp4
7641953189108927775,Hair,viral wig tiktok,#hair #wig #foryoupage #humanhair #straighthair ,一叶孤舟,zhuyukloza6,786099,13788,143817,19453894,31207,13,2026-05-20,False,https://www.tiktok.com/@zhuyukloza6/video/7641953189108927775,videos/Hair/786099likes_13788cmt_7641953189108927775.mp4
7646810505398488341,Beauty,viral blush tiktok,me & my blush blindness against the world #makeup #blushon ,milkywaydreamss,milkywayydreams,786021,2129,50435,2598177,25687,11,2026-06-02,False,https://www.tiktok.com/@milkywayydreams/video/7646810505398488341,videos/Beauty/786021likes_2129cmt_7646810505398488341.mp4
7644212915435818270,Factory,manufacturing process viral,How Mosquito Coils Are Made in Factory!  #mosquito #factoryprocess #viral #aifactoryprocess #manufacturing ,Mass and Methods,mass.and.methods,785016,12354,272506,52163870,112525,129,2026-05-26,False,https://www.tiktok.com/@mass.and.methods/video/7644212915435818270,videos/Factory/785016likes_12354cmt_7644212915435818270.mp4
7183990185187740971,Home,viral lamp tiktok,She’s missing out😑#lamp #crystallamp #nightlight #tablelamp #fyp #foryou #usa #room #romantic #gift #tiktokmademebuyit ,Jasonyuad346,etuijftika8,781788,3446,20416,15884845,68373,9,2023-01-02,False,https://www.tiktok.com/@etuijftika8/video/7183990185187740971,videos/Home/781788likes_3446cmt_7183990185187740971.mp4
7643855454711368990,Pets,dog products viral,"Our foster puppies have settled in so nicely 🥹 we love having these little guys around, it almost made Bauer calm 😂 #dogsoftiktok #dogsoftiktokviral #fosterpuppy #goldenretriever #germanshepherd ",The Moriarty Family,imbluethesiberiann,781775,4077,88845,11802326,37035,114,2026-05-25,True,https://www.tiktok.com/@imbluethesiberiann/video/7643855454711368990,videos/Pets/781775likes_4077cmt_7643855454711368990.mp4
7292951386357124394,Fitness,viral water bottle,Just finished making this cool ass water bottle from a gourd #fyp #foryou #funny #DIY #build #viral ,TG_ToeGrease,tg_toegrease,778929,6546,23529,15922458,80199,14,2023-10-23,False,https://www.tiktok.com/@tg_toegrease/video/7292951386357124394,videos/Fitness/778929likes_6546cmt_7292951386357124394.mp4
7637208729485675806,Toys_Gifts,viral gift ideas products,Comment which one was your fav👀👀 mine is the watermelon🍉 #squishy #viral #trending #asmr #squishyasmr ,Bella,bellahuffey,777950,7339,40259,8066496,86011,169,2026-05-07,False,https://www.tiktok.com/@bellahuffey/video/7637208729485675806,videos/Toys_Gifts/777950likes_7339cmt_7637208729485675806.mp4
7571540818238967062,Fashion,viral leggings,#fyp #GymTok #tiktokshop #leggings #viralproducts ,Madison mae,madisonmae15,774047,2126,58331,23336459,87756,12,2025-11-11,True,https://www.tiktok.com/@madisonmae15/video/7571540818238967062,videos/Fashion/774047likes_2126cmt_7571540818238967062.mp4
7478820371219680529,Kitchen,viral kitchen gadgets,🤎🤎🤎 My fave kitchen gadgets Popcorn maker  Ice cream maker  Paper Towel holder Stone drying mat  Ice maker  Knives #kitchengadgets #KitchenHacks #kitchen #kitchendecor #decor #homedecor #homedesign ,Rue,decorsnippets,764704,2365,91785,6090811,151954,36,2025-03-06,False,https://www.tiktok.com/@decorsnippets/video/7478820371219680529,videos/Kitchen/764704likes_2365cmt_7478820371219680529.mp4
7589909383002262792,Factory,food factory process,A little BTS of a Japanese 7/11 sweets factory🍡 #japan #japanesefood #food #711 ,Hanako Montgomery,hanakomontgomery,764106,4452,92145,6673993,34608,44,2025-12-31,False,https://www.tiktok.com/@hanakomontgomery/video/7589909383002262792,videos/Factory/764106likes_4452cmt_7589909383002262792.mp4
7626080136877575438,Car,viral car accessories tiktok shop,Upgrade my car with me🎀🚗🫧  Everything linked in my Amazon Storefront! @Toyota @Toyota USA @Amazon  #carseatcover #carseatcovers #carupgrade #caracessories #carvlog ,Jazmyn🎀,thejazmynrenae,758294,3717,34751,5375196,129880,104,2026-04-07,False,https://www.tiktok.com/@thejazmynrenae/video/7626080136877575438,videos/Car/758294likes_3717cmt_7626080136877575438.mp4
7364457353334279457,Factory,how its made factory,Weird and wonderful @The Vinyl Factory splatter vinyl record making at the pressing plant. #thevinylfactory #vinylrecords #vinylmaking #vinylcheck #splattervinyl #pressingplant #180studios ,180 STUDIOS,180studios,757082,11167,180649,15806049,65984,10,2024-05-02,False,https://www.tiktok.com/@180studios/video/7364457353334279457,videos/Factory/757082likes_11167cmt_7364457353334279457.mp4
7389458855249431839,Home,viral bedding tiktok,the big one under the sheet is food btw personally i do not poop the bed #𝓯𝓻𝓮𝓪𝓴𝔂 ,bella,ipegryuk,745638,2273,67123,4290991,28884,8,2024-07-09,False,https://www.tiktok.com/@ipegryuk/video/7389458855249431839,videos/Home/745638likes_2273cmt_7389458855249431839.mp4
7295800081331080490,Factory,inside the factory tiktok,Modern Chicken Meat Processing Factory | Chicken Factory #modern #chicken #meat #processing #factory #food #asmr #trending ,wondastic tech,wondastic.tech,731774,7894,12828,14032745,63699,119,2023-10-30,False,https://www.tiktok.com/@wondastic.tech/video/7295800081331080490,videos/Factory/731774likes_7894cmt_7295800081331080490.mp4
7645145109129973000,Cleaning,viral cleaning products tiktok,"🪥 Comment BRUSH if you’re ready to upgrade your teeth cleaning routine! 🔗 LINK IN BIO TO ORDER Buy Now👉 Yoursmilesecret.com  This electric U-shaped toothbrush helps clean all around your teeth in just 30 seconds, making your routine easier, faster, and more consistent. TikTok Shop, dentist, purple teeth whitening strips, oralcare, miswack  Tiktokmademebuyit, automatic toothbrush, teeth cleaning, fresh breath, plaque removal, smile makeover, Veneers",YourSmileSecret,borzah2,721644,7666,96213,35267474,58637,12,2026-05-29,False,https://www.tiktok.com/@borzah2/video/7645145109129973000,videos/Cleaning/721644likes_7666cmt_7645145109129973000.mp4
7645411726107610381,Misc,dupes viral tiktok,The way this isn’t even a fraction of it. #freesamplestiktokshop #freesample #tiktokshopaffiliate ,madison.tts,madison.tts,714160,28676,5657,6863492,37426,6,2026-05-29,True,https://www.tiktok.com/@madison.tts/video/7645411726107610381,videos/Misc/714160likes_28676cmt_7645411726107610381.mp4
7295567526585437483,Factory,toy factory viral,#foryou #fyp #toy ,WinBar toy store,robertjohndowneyjr3,710825,4513,39561,12806781,41402,13,2023-10-30,False,https://www.tiktok.com/@robertjohndowneyjr3/video/7295567526585437483,videos/Factory/710825likes_4513cmt_7295567526585437483.mp4
7516618261270695210,Factory,production line satisfying,Factories 🏭#asmr #satisfying #fyp ,Perfected Clips,perfectedclips,702528,2373,16065,22839076,38735,61,2025-06-16,False,https://www.tiktok.com/@perfectedclips/video/7516618261270695210,videos/Factory/702528likes_2373cmt_7516618261270695210.mp4
7639268826365840671,Home,viral home gadgets,Tap in lock out#TikTokshopLabordaysale#NovaTopFinds#HomeSecurity#smartdoorknob#tiktokshopspringGlowup,Taylor baby,duym1af4693,696893,7199,72715,45922884,126459,51,2026-05-14,True,https://www.tiktok.com/@duym1af4693/video/7639268826365840671,videos/Home/696893likes_7199cmt_7639268826365840671.mp4
7640236723691375903,Fitness,viral workout products,"Full Body Dumbbell Workout  Highly requested 🤍 so here’s a dumbbell version of the full body plate workout I posted recently that you guys tried and loved. Simple, effective, and it burns 🔥 We’re using 15 lb dumbbells, but choose a weight that challenges you while still letting you keep good form. Workout: • Alternating Single-Arm DB Squat x10 • Double DB Ground-to-Overhead x10 • Halo Squat x10 • Alternating Knee Drive Squat x10 Complete 3 rounds 🔥 Save it & give it a try 💪🏼 #nogymnoproblem #homeworkout #fullbodyworkout #workoutathome #dumbbellworkout ",Mariela Tijerina,marielaxfit,696753,2248,103765,19876503,482148,30,2026-05-15,False,https://www.tiktok.com/@marielaxfit/video/7640236723691375903,videos/Fitness/696753likes_2248cmt_7640236723691375903.mp4
7390082076155907370,Pets,pet must haves,Number 1 is a MUST have 🙌🏼😅#justicebuys #amazonfinds #amazon #pets #dogs #dog #petproducts #dogsoftiktok #dogmom #dogtok #PetsOfTikTok ,Justice Buys,justicebuys,693056,2239,47830,8935567,104357,62,2024-07-10,False,https://www.tiktok.com/@justicebuys/video/7390082076155907370,videos/Pets/693056likes_2239cmt_7390082076155907370.mp4
7641705592448453902,Jewelry,viral jewelry finds,a dream cabinet fr ✨ #jewelryjar #jewelrygirl #fyp #jewelrytiktok #jewelrylover ,raquel,raquellnelsonn,679604,2887,37414,2373552,31028,11,2026-05-19,True,https://www.tiktok.com/@raquellnelsonn/video/7641705592448453902,videos/Jewelry/679604likes_2887cmt_7641705592448453902.mp4
7345162057332821281,Electronics,viral projector tiktok,was it worth it? 🫢 #projector #miniprojector #tiktokmademebuyit #tv  ,🚀 Link in Bio 🚀,provision_projectors,678792,15925,53543,23252485,151735,13,2024-03-11,False,https://www.tiktok.com/@provision_projectors/video/7345162057332821281,videos/Electronics/678792likes_15925cmt_7345162057332821281.mp4
7621699663359511821,Home,home organization must have,"These simple home tips will help you save space, stay organized, and level up your everyday living instantly 🙌 #hometips #spacesaving #apartmentliving #organization  ",Liz & Jeff,dailyoriginalvids,671436,5312,175949,12450862,299946,94,2026-03-26,False,https://www.tiktok.com/@dailyoriginalvids/video/7621699663359511821,videos/Home/671436likes_5312cmt_7621699663359511821.mp4
7154050886875073798,Fashion,tiktok shop fashion haul,IF ITS NOT LINKED BELOW CHECK MY PROFILE TIKTOK SHOP  #tiktokshop #tiktokclothing #tiktokgilet #viralgilet #haul #gifted #y2k #cargos #awoutfits #winterfashion #autumnoutfits #clothinghaul #autumnfashion #petite ,Chyna Solder,chynasolder,664849,2732,1804,5355233,91025,140,2022-10-13,False,https://www.tiktok.com/@chynasolder/video/7154050886875073798,videos/Fashion/664849likes_2732cmt_7154050886875073798.mp4
7574371153096084791,Factory,manufacturing process viral,Massive Marine Propeller Shaft Forging Process #process #processvideo #making #manufacturing #production #massproduction #factory #factorywork #viral #fyp #foryoupage #trending,All Process of World,apowofficial,664736,4718,17125,26386960,44887,371,2025-11-19,False,https://www.tiktok.com/@apowofficial/video/7574371153096084791,videos/Factory/664736likes_4718cmt_7574371153096084791.mp4
7639839234714553614,Beauty,viral lip products,a transfer-proof lipgloss that may actually be transfer proofed?!! 🤯😳🤔 @KIKO Milano @KIKO Milano USA VC: @Kripa Patel Joshi ,Demi,demingai,664490,2655,44265,12471794,97150,170,2026-05-14,False,https://www.tiktok.com/@demingai/video/7639839234714553614,videos/Beauty/664490likes_2655cmt_7639839234714553614.mp4
7384992395194010926,Home,viral kitchen organization,Lets break the internet again! There is a hidden undercabinet drawer in my mom’s kitchen. Any ideas on what it’s used for? #steffanylux #tiktok #tiktokviral #breakingtheinternet #kitchen #kitchengadgets #kitchenorganizer #whatisthis ,Steffany Lux,steffanylux,661692,55210,4505,14243855,21933,47,2024-06-27,False,https://www.tiktok.com/@steffanylux/video/7384992395194010926,videos/Home/661692likes_55210cmt_7384992395194010926.mp4
7609331427015920918,Toys_Gifts,unique gifts viral tiktok,Best gift frfr🎂🥱#toilet#funny#bday#giftidea #skibidi @agus ,𝕯𝖆𝖓🂱,tiktok._.sh1ts,658754,5109,131703,4838036,111927,11,2026-02-21,False,https://www.tiktok.com/@tiktok._.sh1ts/video/7609331427015920918,videos/Toys_Gifts/658754likes_5109cmt_7609331427015920918.mp4
7643100597125778718,Car,viral car accessories tiktok shop,"Need a midday rest😴 Updated stock: portable Tesla mattresses, electric & manual car sunshades  Reach out for inquiries & orders #TeslaAccessories #CarMattress #CarSunshade #autoparts #caraccessories ",AegisWarn,aegiswarn,658620,3747,23245,10939554,31342,24,2026-05-23,False,https://www.tiktok.com/@aegiswarn/video/7643100597125778718,videos/Car/658620likes_3747cmt_7643100597125778718.mp4
7641315692146396429,Fashion,viral leggings,I count on these because they are so comfy  #tiktokshopcreatorpicks #dealforyoudays #tiktokshopmemorialdays #halara #halarashorts ,Adrienne ✨🛒,prettypickedd,646243,3091,103189,12488638,112018,49,2026-05-18,False,https://www.tiktok.com/@prettypickedd/video/7641315692146396429,videos/Fashion/646243likes_3091cmt_7641315692146396429.mp4
7647462168018849038,Hair,viral nail products tiktok,This elegant gold charm nail transformation is pure perfection 👀 #NailTransformation #FrenchNails #AlmondNails #PressOnNails #NailInspo  @Xianxingbeauty shop ,ShangMeng Style,shangmengstyle,644965,3768,135020,5236325,37480,9,2026-06-04,False,https://www.tiktok.com/@shangmengstyle/video/7647462168018849038,videos/Hair/644965likes_3768cmt_7647462168018849038.mp4
7644966458790890766,Factory,food factory process,Are Crab Sticks Really Made From Crab? #crab #facts #korean #serect ,Oh No ↓,foodworld.ram,642944,8259,185527,21438925,50549,82,2026-05-28,False,https://www.tiktok.com/@foodworld.ram/video/7644966458790890766,videos/Factory/642944likes_8259cmt_7644966458790890766.mp4
7617239926165359903,Factory,food factory process,How Fresh Avocados Become Cooking Oil 🥑 | Full Factory Process,Lume,lume.official1,639554,6061,40312,26467408,60976,196,2026-03-14,False,https://www.tiktok.com/@lume.official1/video/7617239926165359903,videos/Factory/639554likes_6061cmt_7617239926165359903.mp4
7643378721012894997,Fashion,viral jeans tiktok,"буткаты в наличии! адрес: г. Екатеринбург ул. Попова 6, 6 этаж (видео как пройти закреплено в тг: object3ekb) работаем с 13:00 до 20:00 каждый день идея: @veyroze md: @nadya  #bootcutjeans #fashiontiktok #кудасходитьекб #darkfeminine   #outfitinspo",OBJECT3,object3.store,639397,2040,21074,4916081,62515,10,2026-05-24,True,https://www.tiktok.com/@object3.store/video/7643378721012894997,videos/Fashion/639397likes_2040cmt_7643378721012894997.mp4
7197459901793291563,Baby,viral stroller,"$1,200 for a stroller isn’t cheap but is this one worth it?? 🤔🤷🏽‍♂️ #nuna #stroller #dadsoftiktok #babytok #foryoupage #foryou ",Forrest Jones,forrestsautoreviews,631784,2672,44981,4261129,31271,60,2023-02-07,False,https://www.tiktok.com/@forrestsautoreviews/video/7197459901793291563,videos/Baby/631784likes_2672cmt_7197459901793291563.mp4
7335157888081513770,Electronics,amazon tech finds,This $800 PC off of Amazon might actually be a steal 😭  #Tech #pc #budgetpc #amazonpc #amazonfinds #amazonmusthaves #techreview #review #techtok #technology #techtoktips #GamingSetup #gamingpc #pcsetup #custompc #pcgiveaway #prebuiltpc #tussalty ,Tussalty,tussalty,629792,6577,11397,9441222,91473,41,2024-02-13,False,https://www.tiktok.com/@tussalty/video/7335157888081513770,videos/Electronics/629792likes_6577cmt_7335157888081513770.mp4
7259729031774358789,Home,viral lamp tiktok,Crystal Ball Lamp #crystalball #crystalballlamp #balllamp #3dnightlamp #3dnightlampcrystallamp #nighlight #lamp #nightlamp #tiktokfind #tiktokbudol #tiktokpremium #affordable #tiktoktrending #fypspotted ,G Mae Online Shop,justmae_1014,628303,2134,21387,8333718,55976,15,2023-07-25,False,https://www.tiktok.com/@justmae_1014/video/7259729031774358789,videos/Home/628303likes_2134cmt_7259729031774358789.mp4
7388063379522325765,Factory,factory machines viral,"There is no product,because it is cheap,and to make reputation in the market,really adhere to the latter,must be the quality and service. #steel#metal#siding#manufacting#manufacture#sheetmetal#machinery#machine#machines#howitsmade#coldrolled#metalwork#metalworking #machineshop#steelsiding#punching#industry#iron#welding#punch#punchingmachine#tikant",Tikant Machines Factory,tikant.machines.fa,627628,23338,349948,7498426,69269,14,2024-07-05,False,https://www.tiktok.com/@tikant.machines.fa/video/7388063379522325765,videos/Factory/627628likes_23338cmt_7388063379522325765.mp4
7268727221676772650,Home,viral kitchen organization,"👇object permanence and the fridge👇 soooo you bought so many fresh fruits and vegetables with the best healthy intentions and then totally forgot they existed because they were stuffed in the drawers 🫠  I forget which creator I saw using this fridge organization hack to help ADHD brains remember what you have in there, but it’s been a GAME CHANGER!! Basically, if we can’t see the thing, it might as well be in another dimension. But with all the fruits/veggies in the door or right at the front, we’re more likely to use them 👏 have you guys tried this?? I’ll try to share more handy tips for kitchen stuff when I can! #fridgeorganization #adhd #adhdwomen #organized #neurodiversity #productivity #adhdproblems",kristentheperson,kristentheperson,626179,5364,111171,3355983,82633,41,2023-08-18,False,https://www.tiktok.com/@kristentheperson/video/7268727221676772650,videos/Home/626179likes_5364cmt_7268727221676772650.mp4
7627650748972600589,Cleaning,viral cleaning products tiktok,70 lbs down 💪🏾✨ & making some changes to get me and my family to our goals! Clean and restock w/ me! #CostcoHaul #Restock #Asmr #CleanTok #CleanHome,Niki’s Side Of Cleantok,operation_niki,621304,9299,39906,9968846,37191,148,2026-04-11,False,https://www.tiktok.com/@operation_niki/video/7627650748972600589,videos/Cleaning/621304likes_9299cmt_7627650748972600589.mp4
7644911445305560333,Home,viral home gadgets,#straighthair #musthave #fyp #tiktokshop #tiktokshopmademebuyit ,Rommm,rommm5949,619043,8261,153426,26832070,78261,15,2026-05-28,False,https://www.tiktok.com/@rommm5949/video/7644911445305560333,videos/Home/619043likes_8261cmt_7644911445305560333.mp4
7241744295382863146,Outdoor,viral pool finds,Above Ground Pool Setup #abovegroundpool #amazonfind #summertime #fyp #poolsetup #pooltime ,Samantha Mullino,samanthamullino,617416,5377,42887,15742884,42977,136,2023-06-07,False,https://www.tiktok.com/@samanthamullino/video/7241744295382863146,videos/Outdoor/617416likes_5377cmt_7241744295382863146.mp4
7647922930218913056,Baby,baby toys viral tiktok,Tiki Tiki ..#baby #needoh #trend #fyp #squishy ,Chanel ⋆.˚,versace.120,615387,3029,204038,5393496,31796,10,2026-06-05,True,https://www.tiktok.com/@versace.120/video/7647922930218913056,videos/Baby/615387likes_3029cmt_7647922930218913056.mp4
7635651831997140232,Health,viral health products,"Eat your vitamin C 🍊✨ 3 oranges + 1 lemon (fresh juice) ginger root + turmeric root 300 ml warm water ~3 tsp fish gelatin Honey or your fav sweetener  Dissolve gelatin in warm water, then mix with fresh juice, ginger, turmeric + a bit of honey. Pour into molds and refrigerate for 2~ hours. Rich in vitamin C to support collagen + skin glow from inside out 🫧 #vitaminc #skinfood #glowingskin #beautyfromwithin",Anton Closmain,a.closmain,615261,2312,43957,7335063,190255,13,2026-05-03,False,https://www.tiktok.com/@a.closmain/video/7635651831997140232,videos/Health/615261likes_2312cmt_7635651831997140232.mp4
7642790124333305119,Fashion,viral swimsuit tiktok,#fyp #bikini ,leah🌺,leahgwenn,611539,3141,143596,5501639,111810,16,2026-05-22,True,https://www.tiktok.com/@leahgwenn/video/7642790124333305119,videos/Fashion/611539likes_3141cmt_7642790124333305119.mp4
7466090288797469998,Home,viral bedding tiktok,Making the bed ,Rara,amazonianrara_,611505,7477,317980,6931423,128635,65,2025-01-31,False,https://www.tiktok.com/@amazonianrara_/video/7466090288797469998,videos/Home/611505likes_7477cmt_7466090288797469998.mp4
7621030505592458510,Fashion,viral pajamas,#OOTD #youngho #blowthisup #trendingtiktok ,r,ruubypao,604633,3316,55618,4274599,83927,5,2026-03-25,False,https://www.tiktok.com/@ruubypao/video/7621030505592458510,videos/Fashion/604633likes_3316cmt_7621030505592458510.mp4
7598589410564705550,Fashion,viral leggings,I’ve been wearing these everyday  #tiktokshopcreatorpicks #TiktokShopJumpstartSale #bbljeans #onesojeans #stretchyjeans ,Adrienne ✨🛒,prettypickedd,604140,2666,28747,46999810,98829,39,2026-01-23,True,https://www.tiktok.com/@prettypickedd/video/7598589410564705550,videos/Fashion/604140likes_2666cmt_7598589410564705550.mp4
7625477675418782989,Cleaning,viral cleaning products tiktok,🫧✨🧼🧹 #fyp #cleaning #viraltiktok #CleanTok #housekeeping ,CasaCleaning By Carrillo LLC,casacleaningcarrillo,603622,4235,43595,5859531,321103,67,2026-04-06,False,https://www.tiktok.com/@casacleaningcarrillo/video/7625477675418782989,videos/Cleaning/603622likes_4235cmt_7625477675418782989.mp4
7649628947235343629,Outdoor,viral pool finds,Nahhh this pool is too big 😭 (aalbertsonn/IG) #pool #apartment #tough #aura #how ,House of Highlights,houseofhighlights,602847,4245,40524,6795746,20715,9,2026-06-10,False,https://www.tiktok.com/@houseofhighlights/video/7649628947235343629,videos/Outdoor/602847likes_4245cmt_7649628947235343629.mp4
7646066645588331796,Beauty,viral mascara,Do people not wear their natural hair for weddings anymore?@Haus Labs @YANY Beauty ,Kaylin Moss IG: justchillkay,justchillkaylin,602580,15368,87088,8009693,24482,19,2026-05-31,False,https://www.tiktok.com/@justchillkaylin/video/7646066645588331796,videos/Beauty/602580likes_15368cmt_7646066645588331796.mp4
7415646451142888746,Factory,how its made factory,This is how crocs made in small factories #how #crocs #made #factory #making #complete #Process #fyp #foryoupage #foryou #fyp ,LEARN TV,avtcartoon,601876,2430,19758,19426640,35530,180,2024-09-17,False,https://www.tiktok.com/@avtcartoon/video/7415646451142888746,videos/Factory/601876likes_2430cmt_7415646451142888746.mp4
7339992443388955950,Home,viral kitchen organization,Space saving 🤝 Kitchen Organization. I’m so happy how it turned out 🤍✨! #kitchenorganization #kitchenorganizing #kitchenorganizer #organizewithme #organizationideas #organizationtips #kitchencabinet #kitchencabinets #stanley #stanleytumbler #homeorganization #homeorganizing ,Julianna Claire,julianna_claire,600765,2265,39672,8641552,148403,36,2024-02-26,False,https://www.tiktok.com/@julianna_claire/video/7339992443388955950,videos/Home/600765likes_2265cmt_7339992443388955950.mp4
7431085016182050055,Fitness,viral water bottle,,Majimero,majimero.1217,594890,7436,12146,32594531,69334,60,2024-10-29,False,https://www.tiktok.com/@majimero.1217/video/7431085016182050055,videos/Fitness/594890likes_7436cmt_7431085016182050055.mp4
7320321102318669098,Factory,how its made factory,watch till the end⚠️ #wow #howitsmade ,trendygabriel,trendygabriel,591576,4059,4540,7565655,69289,329,2024-01-04,False,https://www.tiktok.com/@trendygabriel/video/7320321102318669098,videos/Factory/591576likes_4059cmt_7320321102318669098.mp4
7644300620849007905,Fashion,viral jeans tiktok,How to handle skinny Jeans #bootcutjeans #bootcut #outfit #veyroze #fashioninspo ,veyroze,veyroze,591090,2067,26582,6360969,36343,10,2026-05-26,True,https://www.tiktok.com/@veyroze/video/7644300620849007905,videos/Fashion/591090likes_2067cmt_7644300620849007905.mp4
